id,afternoonTemperature,date,eveningTemperature,morningTemperature,nightTemperature
1,3,2010-01-01,0,2,1
2,-1,2010-01-02,0,1,2
3,-3,2010-01-03,0,-4,-3
4,-5,2010-01-04,0,-6,-6
5,0,2010-01-05,0,-2,-6
6,3,2010-01-06,0,3,4
7,6,2010-01-07,0,8,6
8,0,2010-01-08,0,0,0
9,6,2010-01-09,0,6,5
10,9,2010-01-10,0,9,8
11,3,2010-01-11,0,3,3
12,2,2010-01-12,0,2,2
13,-1,2010-01-13,0,0,0
14,0,2010-01-14,0,0,-1
15,-1,2010-01-15,0,1,0
16,-3,2010-01-16,0,-4,-4
17,-3,2010-01-17,0,-1,-1
18,-5,2010-01-18,0,-4,-5
19,-4,2010-01-19,0,-4,-4
20,-5,2010-01-20,0,-4,-5
21,-7,2010-01-21,0,-6,-6
22,-8,2010-01-22,0,-7,-6
23,-12,2010-01-23,0,-13,-11
24,-18,2010-01-24,0,-18,-19
25,-14,2010-01-25,0,-16,-19
26,-10,2010-01-26,0,-12,-17
27,-3,2010-01-27,0,-2,-6
28,-3,2010-01-28,0,-4,-5
29,-4,2010-01-29,0,-2,-4
30,0,2010-01-30,0,-1,-5
31,5,2010-01-31,0,3,1
32,0,2010-02-01,0,4,3
33,-3,2010-02-02,0,-1,-3
34,-2,2010-02-03,0,-2,-4
35,-3,2010-02-04,0,-4,-5
36,-4,2010-02-05,0,-5,-4
37,-6,2010-02-06,0,-8,-6
38,-7,2010-02-07,0,-7,-7
39,-5,2010-02-08,0,-4,-6
40,-2,2010-02-09,0,-3,-4
41,-1,2010-02-10,0,-1,-2
42,0,2010-02-11,0,0,0
43,0,2010-02-12,0,0,0
44,3,2010-02-13,0,0,0
45,0,2010-02-14,0,2,0
46,-1,2010-02-15,0,0,0
47,0,2010-02-16,0,0,-2
48,1,2010-02-17,0,0,-2
49,1,2010-02-18,0,0,0
50,0,2010-02-19,0,1,0
51,7,2010-02-20,0,5,4
52,4,2010-02-21,0,7,2
53,6,2010-02-22,0,4,0
54,4,2010-02-23,0,5,3
55,4,2010-02-24,0,2,3
56,5,2010-02-25,0,2,1
57,2,2010-02-26,0,2,0
58,0,2010-02-27,0,0,0
59,0,2010-02-28,0,0,0
60,6,2010-03-01,0,4,2
61,7,2010-03-02,0,5,3
62,4,2010-03-03,0,5,1
63,1,2010-03-04,0,1,1
64,3,2010-03-05,0,1,0
65,1,2010-03-06,0,1,1
66,0,2010-03-07,0,-1,-3
67,-3,2010-03-08,0,-3,-4
68,0,2010-03-09,0,-1,-4
69,0,2010-03-10,0,-1,-5
70,0,2010-03-11,0,0,-1
71,0,2010-03-12,0,0,-1
72,3,2010-03-13,0,2,0
73,8,2010-03-14,0,7,1
74,4,2010-03-15,0,7,1
75,3,2010-03-16,0,2,-3
76,4,2010-03-17,0,2,-2
77,8,2010-03-18,0,6,0
78,8,2010-03-19,0,6,1
79,6,2010-03-20,0,10,6
80,13,2010-03-21,0,11,6
81,19,2010-03-22,0,17,7
82,7,2010-03-23,0,7,5
83,8,2010-03-24,0,7,4
84,9,2010-03-25,0,7,4
85,6,2010-03-26,0,6,4
86,5,2010-03-27,0,6,4
87,6,2010-03-28,0,7,6
88,10,2010-03-29,0,8,4
89,7,2010-03-30,0,7,7
90,7,2010-03-31,0,7,6
91,7,2010-04-01,0,8,7
92,12,2010-04-02,0,13,8
93,12,2010-04-03,0,12,6
94,11,2010-04-04,0,10,8
95,10,2010-04-05,0,9,6
96,11,2010-04-06,0,11,9
97,13,2010-04-07,0,13,10
98,11,2010-04-08,0,13,7
99,11,2010-04-09,0,10,7
100,9,2010-04-10,0,9,6
101,11,2010-04-11,0,10,8
102,9,2010-04-12,0,8,7
103,12,2010-04-13,0,10,5
104,10,2010-04-14,0,11,6
105,10,2010-04-15,0,11,7
106,9,2010-04-16,0,8,8
107,15,2010-04-17,0,12,9
108,11,2010-04-18,0,12,6
109,11,2010-04-19,0,11,6
110,9,2010-04-20,0,9,10
111,10,2010-04-21,0,9,9
112,10,2010-04-22,0,15,7
113,10,2010-04-23,0,12,4
114,11,2010-04-24,0,12,10
115,15,2010-04-25,0,14,9
116,12,2010-04-26,0,12,7
117,14,2010-04-27,0,12,4
118,13,2010-04-28,0,14,5
119,17,2010-04-29,0,17,11
120,15,2010-04-30,0,15,9
121,15,2010-05-01,0,15,10
122,19,2010-05-02,0,16,11
123,16,2010-05-03,0,16,12
124,17,2010-05-04,0,17,14
125,19,2010-05-05,0,18,12
126,17,2010-05-06,0,17,12
127,17,2010-05-07,0,17,13
128,22,2010-05-08,0,19,13
129,19,2010-05-09,0,18,14
130,18,2010-05-10,0,15,14
131,16,2010-05-11,0,19,14
132,18,2010-05-12,0,18,14
133,18,2010-05-13,0,19,16
134,17,2010-05-14,0,18,16
135,18,2010-05-15,0,20,16
136,19,2010-05-16,0,22,18
137,14,2010-05-17,0,13,13
138,12,2010-05-18,0,12,11
139,15,2010-05-19,0,14,13
140,15,2010-05-20,0,14,10
141,17,2010-05-21,0,18,13
142,16,2010-05-22,0,18,12
143,18,2010-05-23,0,19,12
144,24,2010-05-24,0,20,13
145,18,2010-05-25,0,23,15
146,20,2010-05-26,0,22,15
147,20,2010-05-27,0,20,16
148,22,2010-05-28,0,22,17
149,22,2010-05-29,0,22,15
150,21,2010-05-30,0,22,17
151,20,2010-05-31,0,21,19
152,21,2010-06-01,0,21,18
153,23,2010-06-02,0,22,20
154,21,2010-06-03,0,20,16
155,20,2010-06-04,0,20,17
156,21,2010-06-05,0,23,17
157,22,2010-06-06,0,22,16
158,25,2010-06-07,0,23,17
159,23,2010-06-08,0,25,18
160,28,2010-06-09,0,26,19
161,28,2010-06-10,0,27,18
162,29,2010-06-11,0,26,22
163,29,2010-06-12,0,28,21
164,26,2010-06-13,0,28,22
165,25,2010-06-14,0,25,21
166,29,2010-06-15,0,30,22
167,25,2010-06-16,0,24,18
168,20,2010-06-17,0,16,18
169,21,2010-06-18,0,21,14
170,23,2010-06-19,0,23,21
171,25,2010-06-20,0,23,21
172,24,2010-06-21,0,25,20
173,24,2010-06-22,0,25,22
174,22,2010-06-23,0,23,18
175,20,2010-06-24,0,20,18
176,22,2010-06-25,0,22,16
177,20,2010-06-26,0,19,18
178,22,2010-06-27,0,23,17
179,23,2010-06-28,0,22,18
180,23,2010-06-29,0,23,18
181,26,2010-06-30,0,24,18
182,25,2010-07-01,0,25,20
183,27,2010-07-02,0,28,20
184,27,2010-07-03,0,27,20
185,26,2010-07-04,0,26,18
186,26,2010-07-05,0,25,21
187,22,2010-07-06,0,26,18
188,25,2010-07-07,0,23,17
189,27,2010-07-08,0,25,17
190,20,2010-07-09,0,30,20
191,25,2010-07-10,0,23,19
192,25,2010-07-11,0,25,18
193,23,2010-07-12,0,26,20
194,27,2010-07-13,0,26,20
195,24,2010-07-14,0,29,22
196,30,2010-07-15,0,26,23
197,30,2010-07-16,0,28,21
198,29,2010-07-17,0,30,24
199,31,2010-07-18,0,30,21
200,29,2010-07-19,0,27,23
201,28,2010-07-20,0,28,23
202,30,2010-07-21,0,30,21
203,31,2010-07-22,0,29,23
204,29,2010-07-23,0,28,22
205,27,2010-07-24,0,26,21
206,27,2010-07-25,0,27,21
207,27,2010-07-26,0,27,21
208,27,2010-07-27,0,27,25
209,25,2010-07-28,0,26,20
210,25,2010-07-29,0,26,19
211,26,2010-07-30,0,26,19
212,32,2010-07-31,0,29,20
213,32,2010-08-01,0,30,23
214,34,2010-08-02,0,32,23
215,31,2010-08-03,0,31,23
216,28,2010-08-04,0,29,23
217,31,2010-08-05,0,31,23
218,31,2010-08-06,0,29,24
219,29,2010-08-07,0,30,26
220,31,2010-08-08,0,32,23
221,34,2010-08-09,0,35,23
222,34,2010-08-10,0,32,24
223,34,2010-08-11,0,34,24
224,35,2010-08-12,0,35,24
225,32,2010-08-13,0,32,24
226,34,2010-08-14,0,30,24
227,33,2010-08-15,0,30,24
228,31,2010-08-16,0,33,24
229,29,2010-08-17,0,31,26
230,28,2010-08-18,0,28,23
231,26,2010-08-19,0,27,20
232,25,2010-08-20,0,25,20
233,24,2010-08-21,0,23,17
234,24,2010-08-22,0,24,15
235,25,2010-08-23,0,26,18
236,25,2010-08-24,0,25,18
237,25,2010-08-25,0,25,19
238,27,2010-08-26,0,26,19
239,26,2010-08-27,0,26,19
240,25,2010-08-28,0,27,24
241,18,2010-08-29,0,16,21
242,21,2010-08-30,0,21,14
243,23,2010-08-31,0,22,21
244,17,2010-09-01,0,18,17
245,18,2010-09-02,0,18,12
246,20,2010-09-03,0,21,11
247,21,2010-09-04,0,21,15
248,22,2010-09-05,0,21,17
249,21,2010-09-06,0,18,14
250,20,2010-09-07,0,18,13
251,16,2010-09-08,0,15,14
252,16,2010-09-09,0,14,16
253,18,2010-09-10,0,16,13
254,19,2010-09-11,0,18,15
255,21,2010-09-12,0,21,14
256,21,2010-09-13,0,21,15
257,20,2010-09-14,0,18,17
258,20,2010-09-15,0,20,13
259,20,2010-09-16,0,22,14
260,20,2010-09-17,0,22,17
261,23,2010-09-18,0,23,19
262,20,2010-09-19,0,18,16
263,16,2010-09-20,0,21,18
264,16,2010-09-21,0,13,12
265,19,2010-09-22,0,19,10
266,18,2010-09-23,0,17,10
267,17,2010-09-24,0,18,16
268,20,2010-09-25,0,19,16
269,20,2010-09-26,0,20,18
270,21,2010-09-27,0,23,20
271,22,2010-09-28,0,25,15
272,18,2010-09-29,0,20,16
273,15,2010-09-30,0,11,12
274,12,2010-10-01,0,13,8
275,12,2010-10-02,0,12,9
276,10,2010-10-03,0,10,9
277,7,2010-10-04,0,10,7
278,10,2010-10-05,0,10,9
279,10,2010-10-06,0,7,6
280,7,2010-10-07,0,7,6
281,10,2010-10-08,0,9,6
282,10,2010-10-09,0,7,6
283,11,2010-10-10,0,12,11
284,13,2010-10-11,0,14,7
285,11,2010-10-12,0,10,6
286,10,2010-10-13,0,12,6
287,10,2010-10-14,0,11,4
288,12,2010-10-15,0,13,8
289,12,2010-10-16,0,9,5
290,12,2010-10-17,0,11,12
291,11,2010-10-18,0,10,11
292,10,2010-10-19,0,9,10
293,16,2010-10-20,0,18,15
294,12,2010-10-21,0,14,12
295,9,2010-10-22,0,11,3
296,10,2010-10-23,0,11,4
297,11,2010-10-24,0,12,10
298,12,2010-10-25,0,14,6
299,12,2010-10-26,0,12,11
300,6,2010-10-27,0,6,8
301,6,2010-10-28,0,7,2
302,6,2010-10-29,0,6,0
303,8,2010-10-30,0,8,3
304,11,2010-11-01,0,12,12
305,12,2010-11-02,0,13,11
306,12,2010-11-03,0,13,12
307,14,2010-11-04,0,14,11
308,18,2010-11-05,0,18,11
309,16,2010-11-06,0,16,12
310,13,2010-11-07,0,16,9
311,14,2010-11-08,0,14,8
312,15,2010-11-09,0,17,15
313,15,2010-11-10,0,18,15
314,16,2010-11-11,0,17,15
315,15,2010-11-12,0,15,11
316,14,2010-11-13,0,17,10
317,13,2010-11-14,0,17,13
318,12,2010-11-15,0,14,13
319,10,2010-11-16,0,12,11
320,13,2010-11-17,0,12,11
321,12,2010-11-18,0,11,11
322,10,2010-11-19,0,13,13
323,0,2010-11-20,0,0,11
324,8,2010-11-22,0,6,0
325,13,2010-11-23,0,13,12
326,9,2010-11-24,0,11,10
327,6,2010-11-25,0,7,7
328,9,2010-11-26,0,10,4
329,3,2010-11-27,0,5,4
330,7,2010-11-28,0,7,2
331,15,2010-11-29,0,13,10
332,8,2010-11-30,0,9,9
333,-1,2010-12-01,0,-2,-2
334,1,2010-12-02,0,1,0
335,9,2010-12-03,0,6,3
336,6,2010-12-04,0,7,12
337,0,2010-12-05,0,0,0
338,5,2010-12-06,0,4,-5
339,9,2010-12-07,0,11,7
340,9,2010-12-08,0,9,8
341,11,2010-12-09,0,11,9
342,0,2010-12-10,0,1,0
343,-1,2010-12-11,0,0,0
344,-3,2010-12-12,0,-3,-3
345,-1,2010-12-13,0,-2,-3
346,-3,2010-12-14,0,-2,-3
347,-2,2010-12-15,0,-2,-4
348,-5,2010-12-16,0,-5,-6
349,-4,2010-12-17,0,-4,-4
350,-3,2010-12-18,0,-3,-5
351,-4,2010-12-19,0,-1,4
352,6,2010-12-20,0,7,1
353,3,2010-12-21,0,6,5
354,5,2010-12-22,0,6,2
355,7,2010-12-23,0,6,6
356,9,2010-12-24,0,9,7
357,10,2010-12-25,0,10,9
358,3,2010-12-26,0,5,8
359,1,2010-12-27,0,1,0
360,0,2010-12-28,0,0,0
361,-6,2010-12-29,0,-5,-6
362,-5,2010-12-30,0,-1,-8
363,-4,2010-12-31,0,-2,-8
364,-1,2011-01-01,0,-1,-6
365,0,2011-01-02,0,2,-5
366,0,2011-01-03,0,0,0
367,-4,2011-01-04,0,-3,-3
368,-5,2011-01-05,0,-7,-10
369,-3,2011-01-06,0,-3,-3
370,2,2011-01-07,0,-1,-2
371,4,2011-01-08,0,4,4
372,4,2011-01-09,0,4,5
373,3,2011-01-10,0,3,3
374,1,2011-01-11,0,2,2
375,3,2011-01-12,0,2,0
376,5,2011-01-13,0,5,5
377,3,2011-01-14,0,3,2
378,3,2011-01-15,0,4,3
379,0,2011-01-16,0,3,7
380,2,2011-01-17,0,0,-1
381,7,2011-01-18,0,6,4
382,4,2011-01-19,0,3,3
383,3,2011-01-20,0,4,3
384,3,2011-01-21,0,3,3
385,0,2011-01-22,0,0,1
386,-1,2011-01-23,0,-1,-1
387,-2,2011-01-24,0,-2,-3
388,-7,2011-01-25,0,-7,-7
389,-4,2011-01-26,0,-4,-6
390,-2,2011-01-27,0,-4,-5
391,-3,2011-01-28,0,-3,-3
392,-5,2011-01-29,0,-3,-4
393,-3,2011-01-30,0,-2,-9
394,0,2011-01-31,0,-1,-2
395,-2,2011-02-01,0,0,-2
396,-2,2011-02-02,0,-3,-3
397,-1,2011-02-03,0,-2,-4
398,1,2011-02-04,0,0,-2
399,3,2011-02-05,0,1,-1
400,8,2011-02-06,0,9,4
401,10,2011-02-07,0,5,3
402,8,2011-02-08,0,11,6
403,6,2011-02-09,0,6,4
404,0,2011-02-10,0,3,1
405,1,2011-02-11,0,-1,-4
406,2,2011-02-12,0,3,3
407,-1,2011-02-13,0,-2,-5
408,-3,2011-02-14,0,-3,-6
409,-6,2011-02-15,0,-8,-10
410,-5,2011-02-16,0,-8,-9
411,-2,2011-02-17,0,-5,-5
412,0,2011-02-18,0,-1,-3
413,-2,2011-02-19,0,-2,-1
414,-5,2011-02-20,0,-7,-10
415,-5,2011-02-21,0,-6,-7
416,-4,2011-02-22,0,-5,-5
417,-4,2011-02-23,0,-5,-2
418,-3,2011-02-24,0,-4,-5
419,-4,2011-02-25,0,-4,-4
420,-7,2011-02-26,0,-7,-7
421,-5,2011-02-27,0,-6,-6
422,-5,2011-02-28,0,-4,-5
423,-3,2011-03-01,0,-4,-7
424,-2,2011-03-02,0,-3,-5
425,0,2011-03-03,0,-2,-8
426,5,2011-03-04,0,1,-4
427,5,2011-03-05,0,3,-1
428,2,2011-03-06,0,6,0
429,1,2011-03-07,0,1,-2
430,0,2011-03-08,0,0,-3
431,0,2011-03-09,0,-2,-4
432,2,2011-03-10,0,0,-3
433,1,2011-03-11,0,0,-3
434,10,2011-03-12,0,8,1
435,6,2011-03-13,0,5,3
436,5,2011-03-14,0,7,4
437,10,2011-03-15,0,10,4
438,5,2011-03-16,0,10,8
439,2,2011-03-17,0,1,2
440,1,2011-03-18,0,1,0
441,0,2011-03-19,0,1,0
442,7,2011-03-20,0,4,-1
443,6,2011-03-21,0,4,1
444,7,2011-03-22,0,6,0
445,12,2011-03-23,0,10,5
446,14,2011-03-24,0,11,4
447,14,2011-03-25,0,14,10
448,5,2011-03-26,0,11,6
449,0,2011-03-27,0,1,3
450,3,2011-03-28,0,2,1
451,7,2011-03-29,0,6,5
452,7,2011-03-30,0,5,4
453,11,2011-03-31,0,10,4
454,9,2011-04-01,0,9,2
455,10,2011-04-02,0,8,5
456,4,2011-04-03,0,5,6
457,5,2011-04-04,0,5,5
458,13,2011-04-05,0,11,4
459,12,2011-04-06,0,9,8
460,14,2011-04-07,0,11,7
461,12,2011-04-08,0,11,12
462,10,2011-04-09,0,11,8
463,6,2011-04-10,0,7,5
464,5,2011-04-11,0,7,2
465,5,2011-04-12,0,6,0
466,7,2011-04-13,0,7,5
467,8,2011-04-14,0,7,7
468,7,2011-04-15,0,6,5
469,11,2011-04-16,0,11,4
470,14,2011-04-17,0,15,5
471,14,2011-04-18,0,12,6
472,18,2011-04-19,0,16,11
473,12,2011-04-20,0,11,6
474,9,2011-04-21,0,9,4
475,11,2011-04-22,0,9,4
476,14,2011-04-23,0,11,7
477,12,2011-04-24,0,13,7
478,18,2011-04-25,0,17,7
479,20,2011-04-26,0,15,11
480,16,2011-04-27,0,16,11
481,17,2011-04-28,0,16,11
482,18,2011-04-29,0,17,12
483,14,2011-04-30,0,15,9
484,13,2011-05-01,0,17,11
485,10,2011-05-02,0,10,10
486,11,2011-05-03,0,11,10
487,13,2011-05-04,0,13,10
488,16,2011-05-05,0,11,8
489,13,2011-05-06,0,14,7
490,11,2011-05-07,0,10,6
491,11,2011-05-08,0,12,9
492,14,2011-05-09,0,14,11
493,14,2011-05-10,0,17,11
494,15,2011-05-11,0,13,11
495,18,2011-05-12,0,16,10
496,22,2011-05-13,0,21,13
497,21,2011-05-14,0,18,15
498,18,2011-05-15,0,17,11
499,15,2011-05-16,0,15,14
500,17,2011-05-17,0,15,13
501,22,2011-05-18,0,18,12
502,24,2011-05-19,0,23,16
503,25,2011-05-20,0,23,16
504,18,2011-05-21,0,25,15
505,19,2011-05-22,0,25,16
506,25,2011-05-23,0,23,17
507,23,2011-05-24,0,23,18
508,24,2011-05-25,0,23,17
509,20,2011-05-26,0,20,15
510,19,2011-05-27,0,19,14
511,19,2011-05-28,0,20,14
512,24,2011-05-29,0,23,15
513,26,2011-05-30,0,24,17
514,24,2011-05-31,0,22,20
515,26,2011-06-01,0,21,17
516,22,2011-06-02,0,23,20
517,27,2011-06-03,0,26,17
518,29,2011-06-04,0,29,19
519,25,2011-06-05,0,25,16
520,25,2011-06-06,0,24,18
521,27,2011-06-07,0,27,17
522,24,2011-06-08,0,24,18
523,21,2011-06-09,0,23,20
524,22,2011-06-10,0,21,19
525,18,2011-06-11,0,26,19
526,19,2011-06-12,0,23,15
527,25,2011-06-13,0,21,16
528,17,2011-06-14,0,22,15
529,27,2011-06-15,0,26,17
530,26,2011-06-16,0,25,17
531,27,2011-06-17,0,25,19
532,27,2011-06-18,0,26,21
533,26,2011-06-19,0,24,20
534,23,2011-06-20,0,17,18
535,25,2011-06-21,0,23,16
536,28,2011-06-22,0,24,17
537,25,2011-06-23,0,23,18
538,26,2011-06-24,0,25,22
539,21,2011-06-25,0,23,20
540,13,2011-06-26,0,13,14
541,15,2011-06-27,0,15,12
542,19,2011-06-28,0,16,13
543,17,2011-06-29,0,16,15
544,21,2011-06-30,0,20,14
545,20,2011-07-01,0,20,14
546,18,2011-07-02,0,20,17
547,17,2011-07-03,0,21,16
548,18,2011-07-04,0,17,14
549,21,2011-07-05,0,19,16
550,19,2011-07-06,0,20,18
551,20,2011-07-07,0,18,18
552,26,2011-07-08,0,24,19
553,27,2011-07-09,0,25,21
554,29,2011-07-10,0,29,21
555,30,2011-07-11,0,29,21
556,22,2011-07-12,0,26,21
557,26,2011-07-13,0,28,21
558,31,2011-07-14,0,27,20
559,31,2011-07-15,0,29,19
560,32,2011-07-16,0,29,22
561,29,2011-07-17,0,32,22
562,29,2011-07-18,0,28,22
563,33,2011-07-19,0,32,21
564,27,2011-07-20,0,27,24
565,19,2011-07-21,0,25,24
566,26,2011-07-22,0,24,19
567,24,2011-07-23,0,24,18
568,25,2011-07-24,0,25,18
569,28,2011-07-25,0,25,19
570,26,2011-07-26,0,25,24
571,27,2011-07-27,0,26,22
572,28,2011-07-28,0,26,21
573,30,2011-07-29,0,28,21
574,24,2011-07-30,0,25,24
575,26,2011-07-31,0,23,19
576,27,2011-08-01,0,27,20
577,27,2011-08-02,0,24,18
578,26,2011-08-03,0,26,18
579,24,2011-08-04,0,24,16
580,24,2011-08-05,0,24,15
581,24,2011-08-06,0,24,15
582,24,2011-08-07,0,24,15
583,25,2011-08-08,0,25,17
584,26,2011-08-09,0,26,18
585,26,2011-08-10,0,28,19
586,26,2011-08-11,0,26,17
587,28,2011-08-12,0,26,17
588,26,2011-08-13,0,29,19
589,23,2011-08-14,0,31,21
590,25,2011-08-15,0,24,18
591,26,2011-08-16,0,27,21
592,24,2011-08-17,0,26,20
593,26,2011-08-18,0,26,17
594,25,2011-08-19,0,25,16
595,23,2011-08-20,0,23,17
596,25,2011-08-21,0,25,16
597,25,2011-08-22,0,23,16
598,24,2011-08-23,0,23,18
599,26,2011-08-24,0,26,19
600,25,2011-08-25,0,22,16
601,24,2011-08-26,0,24,17
602,23,2011-08-27,0,23,16
603,25,2011-08-28,0,23,15
604,25,2011-08-29,0,24,17
605,28,2011-08-30,0,25,17
606,28,2011-08-31,0,26,17
607,27,2011-09-01,0,27,20
608,20,2011-09-02,0,22,20
609,18,2011-09-03,0,21,17
610,23,2011-09-04,0,21,15
611,22,2011-09-05,0,21,13
612,22,2011-09-06,0,22,15
613,22,2011-09-07,0,21,18
614,25,2011-09-08,0,22,18
615,19,2011-09-09,0,17,13
616,21,2011-09-10,0,20,11
617,21,2011-09-11,0,24,16
618,21,2011-09-12,0,21,15
619,25,2011-09-13,0,24,19
620,22,2011-09-14,0,22,17
621,0,2011-09-15,0,0,19
622,0,2011-10-17,0,0,0
623,0,2011-10-18,0,0,0
624,0,2011-10-19,0,0,0
625,0,2011-10-20,0,0,0
626,0,2011-10-21,0,0,0
627,0,2011-10-22,0,0,0
628,0,2011-10-23,0,0,0
629,0,2011-10-24,0,0,0
630,0,2011-10-25,0,0,0
631,0,2011-10-26,0,0,0
632,0,2011-10-27,0,0,0
633,0,2011-10-28,0,0,0
634,0,2011-10-29,0,0,0
635,0,2011-10-31,0,0,0
636,0,2011-11-01,0,0,0
637,0,2011-11-02,0,0,0
638,0,2011-11-03,0,0,0
639,0,2011-11-04,0,0,0
640,0,2011-11-05,0,0,0
641,0,2011-11-06,0,0,0
642,0,2011-11-07,0,0,0
643,0,2011-11-08,0,0,0
644,0,2011-11-09,0,0,0
645,0,2011-11-10,0,0,0
646,0,2011-11-11,0,0,0
647,0,2011-11-12,0,0,0
648,0,2011-11-13,0,0,0
649,0,2011-11-14,0,0,0
650,0,2011-11-15,0,0,0
651,0,2011-11-16,0,0,0
652,0,2011-11-17,0,0,0
653,0,2011-11-18,0,0,0
654,0,2011-11-19,0,0,0
655,0,2011-11-20,0,0,0
656,0,2011-11-21,0,0,0
657,0,2011-12-14,0,0,0
658,0,2011-12-15,0,0,0
659,0,2011-12-16,0,0,0
660,0,2011-12-17,0,0,0
661,0,2011-12-18,0,0,0
662,0,2011-12-19,0,0,0
663,0,2011-12-20,0,0,0
664,0,2011-12-21,0,0,0
665,0,2011-12-22,0,0,0
666,0,2011-12-23,0,0,0
667,0,2011-12-24,0,0,0
668,0,2011-12-25,0,0,0
669,0,2011-12-26,0,0,0
670,0,2011-12-27,0,0,0
671,0,2011-12-28,0,0,0
672,0,2011-12-29,0,0,0
673,0,2011-12-30,0,0,0
674,0,2012-01-01,0,0,0
675,0,2012-01-02,0,0,0
676,0,2012-01-03,0,0,0
677,0,2012-01-04,0,0,0
678,0,2012-01-05,0,0,0
679,0,2012-01-06,0,0,0
680,0,2012-01-07,0,0,0
681,0,2012-01-08,0,0,0
682,0,2012-01-09,0,0,0
683,0,2012-01-10,0,0,0
684,0,2012-01-11,0,0,0
685,0,2012-01-12,0,0,0
686,0,2012-01-13,0,0,0
687,0,2012-01-14,0,0,0
688,0,2012-01-15,0,0,0
689,0,2012-01-16,0,0,0
690,0,2012-01-17,0,0,0
691,0,2012-01-18,0,0,0
692,0,2012-01-19,0,0,0
693,0,2012-01-20,0,0,0
694,0,2012-01-21,0,0,0
695,0,2012-01-22,0,0,0
696,0,2012-01-23,0,0,0
697,0,2012-01-24,0,0,0
698,-2,2012-01-25,0,-0.57,1
699,-8.82,2012-01-26,0,-9,-7.57
700,-9,2012-01-27,0,-10.63,-8.58
701,-7.33,2012-01-28,0,-11.2,-11.4
702,-9.75,2012-01-29,0,-13.4,-14.6
703,-10.4,2012-01-30,0,-13.6,-12.8
704,-10.5,2012-01-31,0,-12.4,-9.83
705,-13.18,2012-02-01,0,-16.5,-17
706,-13.67,2012-02-02,0,-17.77,-19.28
707,-8.08,2012-02-03,0,-13.08,-14.85
708,-5.18,2012-02-04,0,-7.15,-7.76
709,-4.44,2012-02-05,0,-6,-5.45
710,-5.67,2012-02-06,0,-8.33,-7.91
711,-10,2012-02-07,0,-11.6,-10.38
712,-8.82,2012-02-08,0,-14,-15.5
713,-7.8,2012-02-09,0,-14,-14.36
714,-9,2012-02-10,0,-15.09,-16
715,-8.75,2012-02-11,0,-16.83,-17
716,-8.55,2012-02-12,0,-12.77,-15.6
717,-4.36,2012-02-13,0,-6.83,-7.63
718,-6,2012-02-14,0,-5.33,-4.5
719,-5.5,2012-02-15,0,-13.38,-14.57
720,-0.55,2012-02-16,0,-2.44,-4.33
721,-5,2012-02-17,0,-6.33,-6.3
722,-3.08,2012-02-18,0,-6.64,-7.67
723,-5,2012-02-19,0,-5.67,-8.6
724,3.82,2012-02-20,0,2,-4.67
725,1.5,2012-02-21,0,2.67,2
726,3.18,2012-02-22,0,-1,-4
727,4,2012-02-23,0,1,-2.29
728,5,2012-02-24,0,3.33,1
729,8,2012-02-25,0,6,4
730,7.78,2012-02-26,0,5,2
731,1,2012-02-27,0,0,-0.25
732,-1,2012-02-28,0,-2,-3
733,1.88,2012-02-29,0,-2,-4
734,0.09,2012-03-01,0,-3,-2.57
735,0.47,2012-03-02,0,-0.64,-1.45
736,3.07,2012-03-03,0,2.55,2.45
737,2.08,2012-03-04,0,0.11,0.21
738,0.6,2012-03-05,0,-0.7,-1.36
739,-0.1,2012-03-06,0,-1.64,-4
740,-1.75,2012-03-07,0,-3.25,-5.64
741,-0.78,2012-03-08,0,-3.73,-5
742,0.45,2012-03-09,0,-1.33,-2.75
743,2.63,2012-03-10,0,-1.8,-5.92
744,4.09,2012-03-11,0,1.5,-3.18
745,3.91,2012-03-12,0,2.09,1.45
746,6.89,2012-03-13,0,1.57,-3.33
747,7.83,2012-03-14,0,4,-1.5
748,4.71,2012-03-15,0,2.22,-1.18
749,7.09,2012-03-16,0,2.38,-2.63
750,9.67,2012-03-17,0,6.22,0.8
751,16.82,2012-03-18,0,11.13,3.5
752,22.93,2012-03-19,0,12.75,3.75
753,14.57,2012-03-20,0,10.5,7.71
754,16.93,2012-03-21,0,11.33,2.5
755,13.5,2012-03-22,0,9.9,9.09
756,17,2012-03-23,0,9.86,3.43
757,12.5,2012-03-24,0,10.13,6.44
758,15.5,2012-03-25,0,9.5,2.25
759,6.54,2012-03-26,0,5.86,8.3
760,6,2012-03-27,0,1.83,-0.75
761,7.75,2012-03-28,0,3.64,3.55
762,13,2012-03-29,0,7.75,5
763,7.5,2012-03-30,0,5.67,5.78
764,11.83,2012-03-31,0,4.13,2.1
765,7.83,2012-04-01,0,5.18,6
766,9.25,2012-04-02,0,4.38,0.09
767,12.64,2012-04-03,0,7,3.36
768,8.44,2012-04-04,0,7.73,5
769,14.9,2012-04-05,0,8.1,5.2
770,12,2012-04-06,0,9.8,6
771,17.27,2012-04-07,0,10.5,8.38
772,12,2012-04-08,0,11.5,8.95
773,6.55,2012-04-09,0,4.73,5.44
774,10.29,2012-04-10,0,5.27,3.91
775,10,2012-04-11,0,6.45,2
776,8,2012-04-12,0,7,2.83
777,12.27,2012-04-13,0,9.6,7
